Features,Model,RMSE,R²,MAE
"GSA,VSA,PV",XGBoost,2.4838964023874626,0.9493363121482146,1.8822489138088907
"GSA,VSA,LCD",LinearRegression,4.022825268942261,0.8671100367798938,3.0696058003081053
"GSA,VSA,LCD",SGDRegressor,4.023742731207488,0.8670494149922221,3.061972668442754
"GSA,VSA,LCD",RandomForest,1.3494230545851273,0.9850470771089739,0.9709481372435869
"GSA,VSA,LCD",GradientBoost,2.275886190112956,0.9574665193874647,1.7141915021514256
"GSA,VSA,LCD",XGBoost,2.749667001279929,0.9379145196147751,2.08272713651086
"GSA,VSA,PLD",LinearRegression,4.287584712919023,0.8490423001089612,3.3084308957423056
"GSA,VSA,PLD",SGDRegressor,4.28876074419744,0.848959477104426,3.3269816466900064
"GSA,VSA,PLD",RandomForest,1.5535881610564668,0.9801800913488692,1.155012548142486
"GSA,VSA,PLD",GradientBoost,2.6590717933848325,0.9419382704214195,2.024928161899677
